Alert Book for allief@tda on 7/19/23

Alert Book
Sent,Alert ID,Context,Trigger,Current,Options,Status
7/19/23 07:32:01,2304948112,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:30:48,2304863738,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 07:21:55,2304943931,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 00:18:06,2304848001,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 03:26:37,2304886528,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 03:22:34,2304886062,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 05:10:38,2304910305,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 07:15:52,2304941923,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 03:56:54,2304892738,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 08:40:41,2304978099,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 08:09:22,2304962362,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 08:08:22,2304961142,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 05:00:32,2304908530,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:48:58,2304867330,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 07:45:08,2304952691,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 00:50:24,2304854554,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 03:30:39,2304887159,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 03:21:34,2304885939,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 02:04:08,2304871566,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 02:09:10,2304872553,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 07:09:48,2304940203,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:26:46,2304862971,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 01:04:33,2304857947,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 01:39:54,2304865466,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:57:03,2304869414,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 03:51:52,2304892060,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 03:27:38,2304886659,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 03:19:33,2304885062,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:40:54,2304865665,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 05:59:07,2304921526,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:58:04,2304869524,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:02:31,2304857125,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 01:46:57,2304866474,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 00:15:05,2304846933,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 02:14:14,2304873383,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 02:20:17,2304875357,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 01:53:01,2304868359,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
7/19/23 00:43:21,2304852622,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 06:45:34,2304931972,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars False,,Reverse crossover: Silent,Triggered
7/19/23 08:55:49,2304987079,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,,Reverse crossover: Silent,Triggered
